13344166286.788914,scenario_8,1546192640,instance_2,actor_8,13344166289.279083
13344166295.660950,scenario_8,1546192640,instance_3,actor_8,13344166297.235315
13344166306.109110,scenario_8,1546192640,instance_4,actor_8,13344166308.183224
13344166316.251509,scenario_8,1546192640,instance_5,actor_8,13344166318.493946
13344166326.345098,scenario_8,1546192640,instance_6,actor_8,13344166328.484703
13344166336.249825,scenario_8,1546192640,instance_7,actor_8,13344166338.328064
13344166346.212969,scenario_8,1546192640,instance_8,actor_8,13344166348.292501
13344166355.898960,scenario_8,1546192640,instance_9,actor_8,13344166357.709211
13344166366.224581,scenario_8,1546192640,instance_10,actor_8,13344166368.302647
13344166376.420431,scenario_8,1546192640,instance_11,actor_8,13344166378.669762
13344166386.348167,scenario_8,1546192640,instance_12,actor_8,13344166388.501556
13344166395.557299,scenario_8,1546192640,instance_13,actor_8,13344166397.207588
13344166405.610073,scenario_8,1546192640,instance_14,actor_8,13344166407.124760
13344166415.655348,scenario_8,1546192640,instance_15,actor_8,13344166417.607492
13344166426.340702,scenario_8,1546192640,instance_16,actor_8,13344166428.555073
13344166436.302078,scenario_8,1546192640,instance_17,actor_8,13344166438.453804
13344166446.512882,scenario_8,1546192640,instance_18,actor_8,13344166448.889280
13344166456.127092,scenario_8,1546192640,instance_19,actor_8,13344166458.122831
13344166466.394287,scenario_8,1546192640,instance_20,actor_8,13344166468.638260
13344166476.216000,scenario_8,1546192640,instance_21,actor_8,13344166478.211763
13344166486.126148,scenario_8,1546192640,instance_22,actor_8,13344166488.241556
13344166495.559416,scenario_8,1546192640,instance_23,actor_8,13344166497.128933
13344166505.581947,scenario_8,1546192640,instance_24,actor_8,13344166507.108738
13344166515.611300,scenario_8,1546192640,instance_25,actor_8,13344166517.441456
13344166526.007641,scenario_8,1546192640,instance_26,actor_8,13344166527.873322
13344166535.999355,scenario_8,1546192640,instance_27,actor_8,13344166537.871029
13344166545.969606,scenario_8,1546192640,instance_28,actor_8,13344166547.863211
13344166555.994125,scenario_8,1546192640,instance_29,actor_8,13344166557.862938
13344166565.972317,scenario_8,1546192640,instance_30,actor_8,13344166567.840307
13344166575.964676,scenario_8,1546192640,instance_31,actor_8,13344166577.838749
13344166586.295834,scenario_8,1546192640,instance_32,actor_8,13344166588.452696
13344166596.445724,scenario_8,1546192640,instance_33,actor_8,13344166598.681004
13344166606.501156,scenario_8,1546192640,instance_34,actor_8,13344166608.734688
13344166616.340784,scenario_8,1546192640,instance_35,actor_8,13344166618.473740
13344166625.788824,scenario_8,1546192640,instance_36,actor_8,13344166627.470774
13344166635.705473,scenario_8,1546192640,instance_37,actor_8,13344166637.334660
13344166645.628120,scenario_8,1546192640,instance_38,actor_8,13344166647.141701
13344166655.579979,scenario_8,1546192640,instance_39,actor_8,13344166657.156069
13344166665.581434,scenario_8,1546192640,instance_40,actor_8,13344166667.125237
13344166676.062361,scenario_8,1546192640,instance_41,actor_8,13344166678.157145
13344166686.302500,scenario_8,1546192640,instance_42,actor_8,13344166688.541197
13344166696.187716,scenario_8,1546192640,instance_43,actor_8,13344166698.257343
13344166706.614956,scenario_8,1546192640,instance_44,actor_8,13344166708.995003
