13344166283.967148,scenario_7,1546176256,instance_1,actor_7,13344166286.747395
13344166284.252069,scenario_7,1546176256,instance_1,actor_18,13344166286.747395
13344166284.587423,scenario_7,1546176256,instance_1,actor_19,13344166286.747395
13344166286.728107,scenario_7,1546176256,instance_1,actor_7,13344166286.747395
13344166286.743032,scenario_7,1546176256,instance_1,actor_10,13344166286.747395
13344166293.895489,scenario_7,1546176256,instance_2,actor_7,13344166295.647415
13344166293.930660,scenario_7,1546176256,instance_2,actor_18,13344166295.647415
13344166294.270666,scenario_7,1546176256,instance_2,actor_19,13344166295.647415
13344166295.636747,scenario_7,1546176256,instance_2,actor_7,13344166295.647415
13344166295.644735,scenario_7,1546176256,instance_2,actor_10,13344166295.647415
13344166303.861841,scenario_7,1546176256,instance_3,actor_7,13344166306.089796
13344166303.895611,scenario_7,1546176256,instance_3,actor_18,13344166306.089796
13344166304.304089,scenario_7,1546176256,instance_3,actor_19,13344166306.089796
13344166306.074108,scenario_7,1546176256,instance_3,actor_7,13344166306.089796
13344166306.086136,scenario_7,1546176256,instance_3,actor_10,13344166306.089796
13344166313.926935,scenario_7,1546176256,instance_4,actor_7,13344166316.222490
13344166313.970165,scenario_7,1546176256,instance_4,actor_18,13344166316.222490
13344166314.410328,scenario_7,1546176256,instance_4,actor_19,13344166316.222490
13344166316.200796,scenario_7,1546176256,instance_4,actor_7,13344166316.222490
13344166316.218292,scenario_7,1546176256,instance_4,actor_10,13344166316.222490
13344166323.925543,scenario_7,1546176256,instance_5,actor_7,13344166326.324696
13344166323.971556,scenario_7,1546176256,instance_5,actor_18,13344166326.324696
13344166324.433680,scenario_7,1546176256,instance_5,actor_19,13344166326.324696
13344166326.307844,scenario_7,1546176256,instance_5,actor_7,13344166326.324696
13344166326.320887,scenario_7,1546176256,instance_5,actor_10,13344166326.324696
13344166333.930445,scenario_7,1546176256,instance_6,actor_7,13344166336.229069
13344166333.983562,scenario_7,1546176256,instance_6,actor_18,13344166336.229069
13344166334.437241,scenario_7,1546176256,instance_6,actor_19,13344166336.229069
13344166336.210852,scenario_7,1546176256,instance_6,actor_7,13344166336.229069
