13344166278.945484,scenario_1,1546262272,instance_1,actor_1,13344166279.444405
13344166279.422926,scenario_1,1546262272,instance_1,actor_5,13344166279.444405
13344166284.027987,scenario_1,1546262272,instance_2,actor_1,13344166284.510401
13344166284.488379,scenario_1,1546262272,instance_2,actor_5,13344166284.510401
13344166289.977201,scenario_1,1546262272,instance_3,actor_1,13344166290.465576
13344166290.443567,scenario_1,1546262272,instance_3,actor_5,13344166290.465576
13344166293.885946,scenario_1,1546262272,instance_4,actor_1,13344166294.181236
13344166294.167629,scenario_1,1546262272,instance_4,actor_5,13344166294.181236
13344166298.876518,scenario_1,1546262272,instance_5,actor_1,13344166299.180056
13344166299.166414,scenario_1,1546262272,instance_5,actor_5,13344166299.180056
13344166303.886524,scenario_1,1546262272,instance_6,actor_1,13344166304.217829
13344166304.192545,scenario_1,1546262272,instance_6,actor_5,13344166304.217829
13344166308.853895,scenario_1,1546262272,instance_7,actor_1,13344166309.230387
13344166309.212812,scenario_1,1546262272,instance_7,actor_5,13344166309.230387
13344166313.933865,scenario_1,1546262272,instance_8,actor_1,13344166314.309702
13344166314.292105,scenario_1,1546262272,instance_8,actor_5,13344166314.309702
13344166318.926807,scenario_1,1546262272,instance_9,actor_1,13344166319.315020
13344166319.296535,scenario_1,1546262272,instance_9,actor_5,13344166319.315020
13344166323.943884,scenario_1,1546262272,instance_10,actor_1,13344166324.344641
13344166324.326073,scenario_1,1546262272,instance_10,actor_5,13344166324.344641
13344166328.900934,scenario_1,1546262272,instance_11,actor_1,13344166329.276106
13344166329.257875,scenario_1,1546262272,instance_11,actor_5,13344166329.276106
13344166333.956312,scenario_1,1546262272,instance_12,actor_1,13344166334.324665
13344166334.307093,scenario_1,1546262272,instance_12,actor_5,13344166334.324665
13344166338.928530,scenario_1,1546262272,instance_13,actor_1,13344166339.310699
13344166339.293108,scenario_1,1546262272,instance_13,actor_5,13344166339.310699
13344166343.890509,scenario_1,1546262272,instance_14,actor_1,13344166344.289371
13344166344.271673,scenario_1,1546262272,instance_14,actor_5,13344166344.289371
13344166348.933220,scenario_1,1546262272,instance_15,actor_1,13344166349.269892
13344166349.254488,scenario_1,1546262272,instance_15,actor_5,13344166349.269892
13344166353.928844,scenario_1,1546262272,instance_16,actor_1,13344166354.251537
13344166354.236147,scenario_1,1546262272,instance_16,actor_5,13344166354.251537
13344166358.950962,scenario_1,1546262272,instance_17,actor_1,13344166359.335972
13344166359.318289,scenario_1,1546262272,instance_17,actor_5,13344166359.335972
13344166363.903740,scenario_1,1546262272,instance_18,actor_1,13344166364.297924
13344166364.280228,scenario_1,1546262272,instance_18,actor_5,13344166364.297924
13344166368.920944,scenario_1,1546262272,instance_19,actor_1,13344166369.338108
13344166369.319010,scenario_1,1546262272,instance_19,actor_5,13344166369.338108
13344166373.961252,scenario_1,1546262272,instance_20,actor_1,13344166374.362192
13344166374.343103,scenario_1,1546262272,instance_20,actor_5,13344166374.362192
13344166379.357452,scenario_1,1546262272,instance_21,actor_1,13344166379.779520
13344166379.760103,scenario_1,1546262272,instance_21,actor_5,13344166379.779520
13344166383.940981,scenario_1,1546262272,instance_22,actor_1,13344166384.367435
13344166384.347799,scenario_1,1546262272,instance_22,actor_5,13344166384.367435
13344166389.160088,scenario_1,1546262272,instance_23,actor_1,13344166389.553358
13344166389.534870,scenario_1,1546262272,instance_23,actor_5,13344166389.553358
13344166393.892874,scenario_1,1546262272,instance_24,actor_1,13344166394.190714
13344166394.176867,scenario_1,1546262272,instance_24,actor_5,13344166394.190714
13344166398.847675,scenario_1,1546262272,instance_25,actor_1,13344166399.171455
13344166399.157167,scenario_1,1546262272,instance_25,actor_5,13344166399.171455
13344166403.897549,scenario_1,1546262272,instance_26,actor_1,13344166404.220873
13344166404.207108,scenario_1,1546262272,instance_26,actor_5,13344166404.220873
13344166408.890238,scenario_1,1546262272,instance_27,actor_1,13344166409.196436
13344166409.182838,scenario_1,1546262272,instance_27,actor_5,13344166409.196436
13344166413.906958,scenario_1,1546262272,instance_28,actor_1,13344166414.191099
13344166414.177551,scenario_1,1546262272,instance_28,actor_5,13344166414.191099
13344166418.945240,scenario_1,1546262272,instance_29,actor_1,13344166419.340208
13344166419.313110,scenario_1,1546262272,instance_29,actor_5,13344166419.340208
13344166423.911255,scenario_1,1546262272,instance_30,actor_1,13344166424.325212
13344166424.306849,scenario_1,1546262272,instance_30,actor_5,13344166424.325212
13344166428.875902,scenario_1,1546262272,instance_31,actor_1,13344166429.258076
13344166429.239813,scenario_1,1546262272,instance_31,actor_5,13344166429.258076
13344166433.921608,scenario_1,1546262272,instance_32,actor_1,13344166434.318016
13344166434.299656,scenario_1,1546262272,instance_32,actor_5,13344166434.318016
13344166438.934900,scenario_1,1546262272,instance_33,actor_1,13344166439.316057
13344166439.297794,scenario_1,1546262272,instance_33,actor_5,13344166439.316057
13344166443.910622,scenario_1,1546262272,instance_34,actor_1,13344166444.367306
13344166444.347389,scenario_1,1546262272,instance_34,actor_5,13344166444.367306
13344166449.302555,scenario_1,1546262272,instance_35,actor_1,13344166449.720896
13344166449.701099,scenario_1,1546262272,instance_35,actor_5,13344166449.720896
13344166453.979046,scenario_1,1546262272,instance_36,actor_1,13344166454.345594
13344166454.327627,scenario_1,1546262272,instance_36,actor_5,13344166454.345594
13344166458.921160,scenario_1,1546262272,instance_37,actor_1,13344166459.285273
13344166459.268324,scenario_1,1546262272,instance_37,actor_5,13344166459.285273
13344166463.933067,scenario_1,1546262272,instance_38,actor_1,13344166464.339766
13344166464.320805,scenario_1,1546262272,instance_38,actor_5,13344166464.339766
13344166469.153791,scenario_1,1546262272,instance_39,actor_1,13344166469.556149
13344166469.537165,scenario_1,1546262272,instance_39,actor_5,13344166469.556149
13344166473.953440,scenario_1,1546262272,instance_40,actor_1,13344166474.341660
13344166474.323158,scenario_1,1546262272,instance_40,actor_5,13344166474.341660
13344166478.879181,scenario_1,1546262272,instance_41,actor_1,13344166479.240568
